Subject	Activity	TimeBodyAcceleration,mean value,X	TimeBodyAcceleration,mean value,Y	TimeBodyAcceleration,mean value,Z	TimeBodyAcceleration,standard deviation value,X	TimeBodyAcceleration,standard deviation value,Y	TimeBodyAcceleration,standard deviation value,Z	TimeGravityAcceleration,mean value,X	TimeGravityAcceleration,mean value,Y	TimeGravityAcceleration,mean value,Z	TimeGravityAcceleration,standard deviation value,X	TimeGravityAcceleration,standard deviation value,Y	TimeGravityAcceleration,standard deviation value,Z	TimeBodyacceleration jerk,mean value,X	TimeBodyacceleration jerk,mean value,Y	TimeBodyacceleration jerk,mean value,Z	TimeBodyacceleration jerk,standard deviation value,X	TimeBodyacceleration jerk,standard deviation value,Y	TimeBodyacceleration jerk,standard deviation value,Z	TimeBodyangular velocity,mean value,X	TimeBodyangular velocity,mean value,Y	TimeBodyangular velocity,mean value,Z	TimeBodyangular velocity,standard deviation value,X	TimeBodyangular velocity,standard deviation value,Y	TimeBodyangular velocity,standard deviation value,Z	TimeBodyangular velocity jerk,mean value,X	TimeBodyangular velocity jerk,mean value,Y	TimeBodyangular velocity jerk,mean value,Z	TimeBodyangular velocity jerk,standard deviation value,X	TimeBodyangular velocity jerk,standard deviation value,Y	TimeBodyangular velocity jerk,standard deviation value,Z	TimeBodyAccelerationMagnitude,mean value	TimeBodyAccelerationMagnitude,standard deviation value	TimeGravityAccelerationMagnitude,mean value	TimeGravityAccelerationMagnitude,standard deviation value	TimeBodyacceleration jerkMagnitude,mean value	TimeBodyacceleration jerkMagnitude,standard deviation value	TimeBodyangular velocityMagnitude,mean value	TimeBodyangular velocityMagnitude,standard deviation value	TimeBodyangular velocity jerkMagnitude,mean value	TimeBodyangular velocity jerkMagnitude,standard deviation value	FrequencyBodyAcceleration,mean value,X	FrequencyBodyAcceleration,mean value,Y	FrequencyBodyAcceleration,mean value,Z	FrequencyBodyAcceleration,standard deviation value,X	FrequencyBodyAcceleration,standard deviation value,Y	FrequencyBodyAcceleration,standard deviation value,Z	FrequencyBodyAcceleration,meanFreq(),X	FrequencyBodyAcceleration,meanFreq(),Y	FrequencyBodyAcceleration,meanFreq(),Z	FrequencyBodyacceleration jerk,mean value,X	FrequencyBodyacceleration jerk,mean value,Y	FrequencyBodyacceleration jerk,mean value,Z	FrequencyBodyacceleration jerk,standard deviation value,X	FrequencyBodyacceleration jerk,standard deviation value,Y	FrequencyBodyacceleration jerk,standard deviation value,Z	FrequencyBodyacceleration jerk,meanFreq(),X	FrequencyBodyacceleration jerk,meanFreq(),Y	FrequencyBodyacceleration jerk,meanFreq(),Z	FrequencyBodyangular velocity,mean value,X	FrequencyBodyangular velocity,mean value,Y	FrequencyBodyangular velocity,mean value,Z	FrequencyBodyangular velocity,standard deviation value,X	FrequencyBodyangular velocity,standard deviation value,Y	FrequencyBodyangular velocity,standard deviation value,Z	FrequencyBodyangular velocity,meanFreq(),X	FrequencyBodyangular velocity,meanFreq(),Y	FrequencyBodyangular velocity,meanFreq(),Z	FrequencyBodyAccelerationMagnitude,mean value	FrequencyBodyAccelerationMagnitude,standard deviation value	FrequencyBodyAccelerationMagnitude,meanFreq()	FrequencyBodyBodyacceleration jerkMagnitude,mean value	FrequencyBodyBodyacceleration jerkMagnitude,standard deviation value	FrequencyBodyBodyacceleration jerkMagnitude,meanFreq()	FrequencyBodyBodyangular velocityMagnitude,mean value	FrequencyBodyBodyangular velocityMagnitude,standard deviation value	FrequencyBodyBodyangular velocityMagnitude,meanFreq()	FrequencyBodyBodyangular velocity jerkMagnitude,mean value	FrequencyBodyBodyangular velocity jerkMagnitude,standard deviation value	FrequencyBodyBodyangular velocity jerkMagnitude,meanFreq()
10	STANDING	0.2766503006818182	-0.015541860340909092	-0.1079640839318182	-0.9784034818181818	-0.919561843409091	-0.9412714404545455	0.9540087854545455	-0.04315978304545454	0.03469802104318182	-0.991259485	-0.975410724090909	-0.9595796577272728	0.08097843902272726	0.011900763057500001	-0.0048584103147727275	-0.9643114904545453	-0.9413286634090909	-0.9764306	-0.028185432560454547	-0.08768204863636364	0.10325156068181819	-0.9298950579545454	-0.958861164090909	-0.9536810995454545	-0.10475383318181818	-0.03715930007272727	-0.05841625470454546	-0.9503675484090909	-0.976445016590909	-0.9690510306818182	-0.9519889079545454	-0.9372645379545456	-0.9519889079545454	-0.9372645379545456	-0.9651638184090909	-0.9520582145454545	-0.9297872597727274	-0.9204868102272727	-0.9716376615909091	-0.9644094104545455	-0.9700998143181819	-0.9233787452272728	-0.9552723838636363	-0.9829492461363636	-0.9218604765909091	-0.9380986831818181	0.15912362906363636	-0.012623425954545454	0.07760984807477272	-0.9635651661363636	-0.9421877604545454	-0.9722415122727273	-0.9686121359090909	-0.9448473936363636	-0.9794287290909091	0.25330138963636367	-0.1870952434090909	0.00562873853409091	-0.9240059129545455	-0.9603238009090909	-0.9509157309090909	-0.9322739427272727	-0.9583998579545454	-0.9589012572727273	-0.2817872226068182	-0.16408223070454545	-0.09888744524318183	-0.9401101675	-0.9450482429545454	0.09024546738181818	-0.9516336904545455	-0.9521059645454546	0.19731952479772727	-0.937786743409091	-0.9229615504545454	-0.22649259629545454	-0.9656140813636364	-0.9650558154545454	0.01338974883636364
10	LAYING	0.280230574137931	-0.024294484137931036	-0.11716864236206896	-0.9682836850000001	-0.9464543020689655	-0.9594714863793103	-0.4530697375862069	-0.13929768103448276	-0.031121624137931035	-0.9545319418965517	-0.9667011560344828	-0.9630456424310345	0.07381506448793103	0.015698997097068967	0.007166895862758621	-0.978007466724138	-0.9669307934482759	-0.9762566625862069	-0.019555937162068965	-0.07703256572655172	0.10472047834482758	-0.9617131998275862	-0.953660207586207	-0.971940597413793	-0.1003082544137931	-0.03887979204137931	-0.05907449127586207	-0.9659005781034483	-0.9666210403448275	-0.9839493027586207	-0.9567818196551724	-0.9403016544827586	-0.9567818196551724	-0.9403016544827586	-0.9762344351724138	-0.9675569806896551	-0.9375909987931034	-0.9274711655172413	-0.9708308489655172	-0.9596329315517241	-0.9691842086206897	-0.9543418491379311	-0.9643008451724138	-0.9679680386206897	-0.9462291482586206	-0.9598136678103448	-0.14052022862068966	0.20055408839655173	0.3173288745672414	-0.9790146687931034	-0.9680391737931034	-0.9725922129310345	-0.978904364137931	-0.9681206922413793	-0.978582339137931	0.04855720994913793	0.04259423004827586	0.14611272194310343	-0.9537939120689656	-0.9546700344827587	-0.9697557772413793	-0.9645445663793104	-0.9534534965517241	-0.9752987970689656	0.07075757513448276	0.07131256464827586	0.15762050546034484	-0.950848109137931	-0.9443049746551725	0.260388946262069	-0.9685611215517241	-0.9653775534482759	0.21282618781034482	-0.9376926425862069	-0.9337013153448276	0.21653543447241377	-0.9609768215517241	-0.9607728755172414	0.20262470027413795
11	WALKING	0.2718218928813559	-0.016647583362372882	-0.1060963040338983	-0.42284207186440675	-0.052212075044067795	-0.5306263113559322	0.9464684513559322	-0.21204587016949153	0.1340532151016949	-0.9811010144067797	-0.966240553559322	-0.9608526840677967	0.08297093284915254	0.012768247655932204	-0.013364827779661016	-0.428516343559322	-0.18141923025423728	-0.7206547311864407	-0.04269289954576271	-0.07051049742542373	0.08437444955075424	-0.5963469308474576	-0.4996252872881356	-0.4341782025423729	-0.09182041954915253	-0.051417254955932204	-0.034267745100000004	-0.5416163971186441	-0.7379937559322034	-0.5510799425423729	-0.2883234720338983	-0.4877359150847458	-0.2883234720338983	-0.4877359150847458	-0.40233320203389833	-0.40314128474576266	-0.421801673559322	-0.5583627832203389	-0.6307327055932204	-0.7536714161016949	-0.39653373186440677	-0.08304784359762712	-0.6164029101694916	-0.43370331152542374	-0.09660682853728814	-0.5230933949152542	-0.3736079322033898	0.01287610339661017	0.040455755913220336	-0.45326526881355933	-0.2418017261864407	-0.6925938722033899	-0.45394304	-0.1701774031237288	-0.7475646120338982	-0.3534199326271186	-0.42788940257627117	-0.09239195086610169	-0.5147533076271186	-0.5931073984745763	-0.3982933366101695	-0.6231502689830508	-0.45366318406779665	-0.4985546394915254	-0.17594609393220337	-0.2971771125254237	-0.1840657882542373	-0.45851406254237287	-0.5844559920338983	0.09358180488547457	-0.39511613423728814	-0.41744681559322033	0.08445430804745763	-0.6102226288135594	-0.5997454377966102	-0.07483706935661018	-0.7519144574576272	-0.7735740647457627	0.056364836908474575
11	WALKING_UPSTAIRS	0.2637758592777778	-0.030315782205555555	-0.1067972164814815	-0.23880295901851853	-0.10316750186851852	-0.20336939918518518	0.8926261555555556	-0.34357692481481483	0.14663374709259258	-0.9534631057407408	-0.924360832962963	-0.9069331711111112	0.09685616830925926	-0.013262528925555553	-0.015146389683333332	-0.4529616835185185	-0.4281192298148148	-0.7853591672222222	-0.08209097017277778	-0.056692880870370374	0.06380543799685186	-0.5013316301851852	-0.2820445396296296	-0.6946588516666666	-0.06452454137592592	-0.07198346879444444	-0.046076149625	-0.6604313361111112	-0.8094594366666668	-0.7771733885185185	-0.13259462375925926	-0.28959214814814815	-0.13259462375925926	-0.28959214814814815	-0.5095877012962963	-0.49048580722222224	-0.25504833694444445	-0.37790986240740737	-0.7573148138888889	-0.8011270396296296	-0.35534890222222226	-0.2546452069444444	-0.5517420835185185	-0.19873365561111112	-0.0885048145574074	-0.11370177019074074	-0.5244793704703704	-0.18923215877777777	-0.48654989722222225	-0.4959273716666667	-0.45531791703703706	-0.7653879055555556	-0.4582550212962963	-0.43727632851851855	-0.803845087037037	-0.44699235475925925	-0.46164107407407406	-0.4824971198333333	-0.47178278222222225	-0.5811671544444444	-0.6746718785185185	-0.5178116457407408	-0.15378785053888888	-0.7299287285185185	-0.24504039846296297	-0.6355319168703704	-0.1833283777962963	-0.3360610274074074	-0.3760278788888889	-0.13708938299999998	-0.47592850166666667	-0.5137034614814815	0.014901480092592592	-0.55009966	-0.3812233827777778	-0.37799610092592595	-0.7959861137037038	-0.8224287188888889	0.015327026909259259
11	WALKING_DOWNSTAIRS	0.2916056319565218	-0.017809772121956523	-0.11107014997826088	0.1424565570347826	0.07081227255434783	-0.32402693804347826	0.9417464065217392	-0.20032194260869565	0.13237168489130435	-0.9544974986956521	-0.9263104695652175	-0.9258149060869565	0.08971686571739132	0.025227420152173913	-0.02252089058478261	-0.0834212653347826	-0.12681666214130435	-0.579710482173913	-0.12506869905	-0.026277534536956523	0.057524457376086954	-0.3740690235804348	-0.4959117195652174	-0.31895959478260866	-0.02209162650652174	-0.05202729873043478	-0.03730484059347826	-0.5343749482608695	-0.6845933186956522	-0.4805591526086957	0.12622765725869564	0.050774365252173916	0.12622765725869564	0.050774365252173916	-0.1982061399347826	-0.12701722341304347	-0.19788336026086956	-0.3393498284934783	-0.5992947606521739	-0.6777505884782609	0.035193722813043476	0.0247508134326087	-0.37762475565217385	0.17990676439565217	0.026277718106521738	-0.3486265815217391	-0.4002963820434782	-0.056189226495652174	0.005314451706521741	-0.1204630046652174	-0.1774792400978261	-0.5302255291304349	-0.12834163051086958	-0.13044382982608696	-0.6289027428260869	-0.33884997452173915	-0.45597277586956525	-0.24441466128260872	-0.31877701280434784	-0.5282545241304348	-0.2734591119565217	-0.39772275793478257	-0.48112749456521736	-0.3972204710869565	-0.26329593560869563	-0.2552778879130435	-0.15048004239826088	0.09028075766304348	-0.1371230603695652	0.03167256839782608	-0.09745499662608696	-0.17366175371739132	0.033747517999347824	-0.4561701089130435	-0.3805594269478261	-0.1698844639043478	-0.6683405276086957	-0.7142296693478261	-0.009425073521739128
11	SITTING	0.27659019735849055	-0.014919561675471697	-0.11284021833962264	-0.9827965620754717	-0.9214021181132075	-0.9683701818867924	0.8719637983018867	0.21371630573962264	0.1885316959811321	-0.9880693411320755	-0.9497925720754717	-0.9716616107547169	0.07617773247169812	-0.000213838552075472	0.008334007617169811	-0.9803351635849056	-0.9667666433962263	-0.9834416096226415	-0.03999849158490566	-0.07552844786792452	0.07617394190566038	-0.9881649115094339	-0.9822490401886793	-0.9528443124528302	-0.09484234813207547	-0.039281304926415093	-0.050539546239622646	-0.9905015183018867	-0.9885548201886792	-0.9810160447169811	-0.9619707637735849	-0.9445818264150944	-0.9619707637735849	-0.9445818264150944	-0.9793556350943395	-0.9745117267924529	-0.9518844720754718	-0.9599644883018867	-0.9895190311320755	-0.986256664716981	-0.9814814543396226	-0.9345031828301887	-0.9728551103773585	-0.9833898101886792	-0.9200471616981133	-0.9678843909433963	-0.05034039735471699	0.09677477433396227	0.2434697863962264	-0.9808317503773585	-0.9674546177358491	-0.9811248613207547	-0.9816079420754718	-0.9684214756603774	-0.9843496067924529	0.15332019751886794	-0.08050580317169811	0.07559826258490566	-0.9851068754716981	-0.9826366449056603	-0.9544538211320756	-0.9891895126415094	-0.9821379190566037	-0.9568027667924528	0.11567852933660376	-0.1024732105716981	-0.045957946584905665	-0.9530660090566038	-0.9485219860377359	0.19864883733962263	-0.975315331509434	-0.9722891341509434	0.19225910791320755	-0.9697999511320754	-0.9607112418867925	-0.0398966601509434	-0.9872559726415094	-0.985607229245283	0.15934536683962264
11	STANDING	0.27771556276595744	-0.01719908865957447	-0.10868663042553191	-0.9949788787234043	-0.9641733317021277	-0.9863827127659575	0.9564645359574467	-0.17308270468085107	0.1271984234042553	-0.9945293980851063	-0.9810478287234042	-0.9894332536170213	0.07600977219148937	0.012413096555106383	-0.0007459162321276595	-0.9925274042553193	-0.9794282795744681	-0.9901329895744682	-0.02931415214893617	-0.07654650419148937	0.08105882161702127	-0.980242494680851	-0.9942104719148935	-0.980636664893617	-0.09951935589361702	-0.03959921408510638	-0.052473275234042556	-0.9866904036170213	-0.9955716312765956	-0.9906632185106383	-0.9848538365957447	-0.9803053689361702	-0.9848538365957447	-0.9803053689361702	-0.9892423772340425	-0.9888539606382979	-0.9799780114893617	-0.9770714374468086	-0.9934281836170212	-0.9925791665957446	-0.9938080506382978	-0.9687030725531914	-0.9876697855319149	-0.9955737629787235	-0.9635067900000001	-0.9859585174468086	0.08901024169787235	0.05574089764893617	0.2923902456382979	-0.9923854508510639	-0.9792870242553191	-0.9884607880851064	-0.9934145640425531	-0.9811858236170213	-0.9903781495744681	0.3121718396744681	-0.030509414489361706	0.12074056636808511	-0.9783017172340426	-0.9940254882978724	-0.9807629680851064	-0.9810091157446809	-0.9943530865957446	-0.9823087810638298	-0.1299359933617021	0.11920123437234043	-0.021296778829787234	-0.9822554136170213	-0.9815039695744682	0.23307822723404256	-0.9886365953191489	-0.9880212310638298	0.33309892976595745	-0.9825765197872339	-0.9774377108510638	-0.04784861762765958	-0.9929810197872341	-0.9922774685106382	0.22329740889361702
11	LAYING	0.280592970877193	-0.017659805231578948	-0.10878657807017544	-0.98477733	-0.9721968738596491	-0.9713111768421052	-0.13483203140350877	0.9430179414035088	0.11262018996491227	-0.9795656024561403	-0.9907655796491227	-0.9841926063157894	0.07666453370175438	0.012219385362982456	0.0027769050207017546	-0.9852591085964912	-0.9727774552631578	-0.9821117842105263	-0.01917438401368421	-0.04155998982280702	0.15201901592982456	-0.9808368845614035	-0.9824426440350877	-0.9598974328070176	-0.10229750187719298	-0.041239142929824564	-0.06669574896491227	-0.9817248384210526	-0.9908457247368421	-0.9865490633333334	-0.9806211801754386	-0.9728918294736842	-0.9806211801754386	-0.9728918294736842	-0.9833306284210527	-0.9765048585964912	-0.9525237521052632	-0.9547131828070176	-0.9906412482456141	-0.9844764766666666	-0.9838013656140351	-0.9714039354385965	-0.9735768128070176	-0.9853222119298246	-0.9735892873684211	-0.9716680770175439	-0.06377097662105263	0.25194547224561403	0.22603584097192983	-0.984884874385965	-0.9738824966666666	-0.9795648442105263	-0.9871226782456141	-0.9734867163157894	-0.983302949122807	0.1781045514863158	0.0034499960350877204	0.03001694498666667	-0.9761874712280701	-0.9826402719298245	-0.9614344207017544	-0.9824245854385965	-0.982660631754386	-0.9631839029824562	0.006108199903508774	0.10494247775438596	0.0963568933754386	-0.9739940045614035	-0.9760376956140351	0.33601066057894735	-0.9769407745614036	-0.9751265314035088	0.29574789545614033	-0.9670933564912281	-0.9548490535087719	0.04060040627385965	-0.9859788371929824	-0.9835694682456141	0.25603497691228067
12	WALKING	0.2771286656	-0.015560927605999999	-0.10316110632000002	-0.128898533096	-0.12278329000799999	-0.4106060626	0.9668735148000001	-0.1559834498	-0.036084287879999996	-0.97911312	-0.9646191738000001	-0.9502762271999999	0.045764401482000006	0.0197766948336	0.005025870328000003	-0.01350661106	-0.089404968585	-0.512276838	-0.10451367087579999	-0.03442910782	0.0999739123004	-0.5462634706	-0.44940139780000005	-0.35017028664	-0.062238931739999996	-0.049852604592	-0.0467338151926	-0.3908072382	-0.581290691	-0.48064219960000004	-0.10220455044799999	-0.23697286882000002	-0.10220455044799999	-0.23697286882000002	-0.144064922688	-0.02028505044	-0.35593036512	-0.41320834079999996	-0.5174937754	-0.5488904506	-0.05435763951	-0.071302455092	-0.4223253002	-0.16070726063399998	-0.20851528005999997	-0.4521466944	-0.26142601202	0.14910748871399998	0.17080294938	-0.08161979534000001	-0.14137407059819998	-0.49138617279999997	-0.031059294559999995	-0.094056408433	-0.5314863218	-0.2811065665	-0.22346071292000003	-0.18200755164000001	-0.40197593179999996	-0.4678863378	-0.31728248436	-0.5931428818	-0.44379832960000004	-0.4222565212	0.020408840122	-0.025458442506	-0.027904118422000003	-0.153116002784	-0.4088962994	0.25226775306	-0.029912425338	-0.013953908696	0.018449461945999997	-0.442503784	-0.4948022154	0.14607536673	-0.5611764414	-0.5649340126	0.07777775884440001
12	WALKING_UPSTAIRS	0.2729703386538462	-0.026357490340384614	-0.10733973011538461	-0.2901491923076923	-0.10381825982307692	-0.4366974255769231	0.9383714732692308	-0.2591442026923077	-0.07025038209615385	-0.9602462898076923	-0.9413783523076924	-0.9380711832692307	0.07286608138461538	-0.006894948867307692	0.009066627934615386	-0.35985697211538464	-0.31132899105769235	-0.7193363526923077	-0.09312341017692308	-0.04113145193076923	0.08980227577307692	-0.5266592961346154	-0.5229497982692307	-0.34961460615384615	-0.045563887207692305	-0.03354065690576923	-0.06531672918653847	-0.5499991884615384	-0.7611956126923077	-0.6064120965384615	-0.22918392711538463	-0.2858440361538462	-0.22918392711538463	-0.2858440361538462	-0.43246930096153846	-0.3298279682692308	-0.31656158596153844	-0.5256869490634615	-0.6749721323076923	-0.7134067123076923	-0.3214479251923077	-0.16834151985961537	-0.5608412126923077	-0.27892974807692306	-0.13017555902884614	-0.4185999921153846	-0.42023563923076923	-0.10526965389807692	-0.21721698715576923	-0.3858437542307692	-0.33307759096153844	-0.6879298686538462	-0.39060122	-0.3359263813076923	-0.7501148559615385	-0.3312475404423077	-0.3802499049807692	-0.3234463771153846	-0.42636033153846153	-0.6047113161538461	-0.40608093634615383	-0.5604629635	-0.4839183905769231	-0.3960957194230769	-0.15831416070192306	-0.3511279765192308	-0.22454187967307693	-0.29000541865384616	-0.3952851309615385	-0.001118437048076923	-0.32088446249999997	-0.34656514173076924	0.08422627049807693	-0.5940325151923077	-0.5644350867115384	-0.10707779640384615	-0.7143325921153847	-0.7331307644230769	0.09786243479865385
12	WALKING_DOWNSTAIRS	0.2815210973913043	-0.018084266865793043	-0.10955593226086957	0.04240849160869565	0.11083534373913044	-0.4250174134782609	0.9498619806521739	-0.17870217543478262	-0.056105062463043476	-0.9595040173913043	-0.9432984282608695	-0.9353993480434784	0.062150025171739134	-0.011928915460869563	0.004852624258695652	0.006319143739130434	0.06292166713043479	-0.4986557934782609	-0.11253156443478261	-0.042733669252173916	0.08954349783913043	-0.36214306164347826	-0.4762877432608696	-0.33780668145652176	-0.02646689686521739	-0.06091771958695652	-0.06532399800217392	-0.27860816389130433	-0.5174791091304348	-0.36523219745652175	0.018313942963043478	0.09726082746521739	0.018313942963043478	0.09726082746521739	-0.1070910195652174	0.06557812719347826	-0.2133515106869565	-0.32045862629	-0.4428310791304348	-0.452449935	0.02350493487173913	0.15051000115652174	-0.4021212215217391	0.04833470689130435	0.016749510173913046	-0.4873901267391304	-0.3322491741521739	0.0793321823326087	0.23483331264565216	-0.007014722717173916	0.006394068886956523	-0.4516143245652174	-0.07231143167608696	0.05151231264130435	-0.5444614258695653	-0.21278774304347828	-0.3866959044130435	-0.09856231125217392	-0.17885616734565218	-0.4206314741304347	-0.21276736432608698	-0.4223632375	-0.5189231345652174	-0.4485129904347826	-0.05481233873913044	0.11021210989130435	0.04101652499130435	0.1480172694347826	-0.10512497207826088	0.07861502447858695	0.0769968373	0.04206312511086956	0.04152442090434783	-0.3449384199695652	-0.4235539719565217	0.1135404476652174	-0.45822749082608694	-0.4867804243478261	0.06587698901739131
12	SITTING	0.2750072249019608	-0.015789298852352942	-0.1063072289607843	-0.9825687819607843	-0.9285812400000001	-0.9396618890196078	0.9262289754901961	0.08305090108235294	0.08856406960784313	-0.9852036423529411	-0.9636419792156863	-0.956208629607843	0.07712776560784314	0.010599050405490197	-0.002045759922745098	-0.9764942007843137	-0.9640474615686274	-0.9791134662745099	-0.04241591829411765	-0.07519803982352942	0.07284621582352942	-0.9744253519607844	-0.9604971276470589	-0.951552533137255	-0.09410234898039216	-0.038747747470588234	-0.05156340914117647	-0.977329927254902	-0.9793478307843138	-0.9771389539215687	-0.952176621372549	-0.9475171001960785	-0.952176621372549	-0.9475171001960785	-0.9747344898039216	-0.972745892745098	-0.9419072407843138	-0.9467692415686275	-0.9803923376470589	-0.9782605358823528	-0.9796661437254901	-0.942768016862745	-0.9546266288235293	-0.9839994774509805	-0.9260339756862745	-0.9359169582352941	0.03266997166333333	0.00241516259019608	-0.02261593543137255	-0.9771098870588236	-0.964236191372549	-0.9755515641176471	-0.9779803490196078	-0.9665389196078432	-0.9814088717647058	0.1381299399164706	-0.09873323537254901	-0.056830653547058824	-0.9685289852941177	-0.9637252488235295	-0.9557181839215686	-0.9763399013725491	-0.9590406956862745	-0.9547698776470588	-0.06250869857843137	-0.1941602972	-0.08084510027254901	-0.955944253137255	-0.9506471888235294	0.0048783579411764665	-0.971715268627451	-0.9729514433333333	0.25519149299019606	-0.9585118666666667	-0.9484609788235294	-0.11198219144705882	-0.9784844537254901	-0.9792563870588236	0.16126823015470587
12	STANDING	0.2774058349180328	-0.016900254319672132	-0.10552699975409836	-0.9812439924590164	-0.9231402540983606	-0.9206848001147541	0.9573178218032787	-0.2188653555737705	-0.0395382767304918	-0.9853142104918032	-0.9704826145901639	-0.9395340990163935	0.07446317619672131	0.010048004106229509	-0.007881313841311476	-0.9724401950819672	-0.9532031154098362	-0.9755569768852459	-0.03000304274262295	-0.07000837503606556	0.074256819	-0.8836552518032786	-0.9414692075409836	-0.9503647575409836	-0.09763804123770492	-0.04095208265081968	-0.04828637368852459	-0.9554156418032786	-0.9711954873770492	-0.9736893896721311	-0.9414599350819672	-0.9352329452459017	-0.9414599350819672	-0.9352329452459017	-0.9687906832786886	-0.9626788572131149	-0.8881013727868853	-0.852271618032787	-0.9692899736065573	-0.9619231719672132	-0.976469472295082	-0.932775677704918	-0.9471782001639345	-0.9836472073770491	-0.9228520283606557	-0.9141891837704917	0.06362375683278688	-0.04932817332622951	0.0798244568180328	-0.9719716340983606	-0.95329178	-0.9711225278688524	-0.9755814390163934	-0.9566663444262296	-0.9787928327868852	0.23067259311475408	-0.17496708463934427	0.011382059913114754	-0.8902927111475409	-0.9482518567213114	-0.9526019529508196	-0.8843852040983606	-0.9385298537704918	-0.9543357644262296	-0.24106434972131147	-0.1438682728857377	-0.1305389811327869	-0.9452178027868853	-0.9397419290163934	0.04689886975409836	-0.9608590095081968	-0.9641455952459017	0.1765986926557377	-0.9023567655737705	-0.8500331719672132	-0.2614965658983607	-0.9630597919672131	-0.9629097390163934	0.016281545360655736
12	LAYING	0.260113433	-0.01752039171466667	-0.10816012566666666	-0.95531868	-0.9490720093333334	-0.9483338435	-0.3785920653	0.8033788345	0.27504319839999997	-0.9364583093333334	-0.9743964926666667	-0.9596439555	0.08542953938333334	0.00774408308	-0.0043714837771999995	-0.9692762833333333	-0.9626395268333333	-0.9706293081666666	-0.014654680731666666	-0.08355373503333333	0.14519184795	-0.966090742	-0.9538738938333334	-0.9501574421666666	-0.09904022971666666	-0.04106753108333334	-0.06789090028166668	-0.9671982025	-0.9659003708333334	-0.9699539296666667	-0.9482046755	-0.9365426868333333	-0.9482046755	-0.9365426868333333	-0.9698438341666668	-0.9625809151666667	-0.9308405934999999	-0.9357257158333333	-0.9710677688333333	-0.9620120183333333	-0.9562484876666667	-0.951265971	-0.9547248016666666	-0.9552076418333333	-0.9506400405	-0.9483808336666667	-0.23560718503333333	0.19137270056	0.17147400086666667	-0.9687427588333333	-0.963223332	-0.9671496951666666	-0.9728200111666666	-0.9647036568333333	-0.9727138446666667	0.083907082125	-0.017661749435	0.023950446462666666	-0.9566538865	-0.9525617200000001	-0.9456732415	-0.9692545853333333	-0.9553436756666667	-0.9564243823333333	0.010569757505000003	-0.01998665414333333	0.04197993610833333	-0.9438674399	-0.9421332551666667	0.08180838527383333	-0.9624484186666666	-0.961653004	0.15706511695	-0.9454970225	-0.9403738276666667	0.002206154961166663	-0.9639496071666667	-0.9619116123333333	0.022700424095
